232320,4,1,4270,0,998314:420:2943:1111:2#1012084:35:2943:1111:2#346613:1174:2943:1104:0#488310:420:2943:1104:0#1069067:629:2943:1104:3#622652:1658:2943:1104:0#852877:351:2943:1104:0#346613:1174:2943:1104:3#1012084:35:2943:1104:3#852877:351:2943:1104:3#599460:420:2943:1104:0#1025919:420:2943:1104:3#1069067:629:2943:1104:0#643988:35:2943:1104:3#868655:420:2943:1104:0#1012084:35:2943:1104:0#1025919:420:2943:1104:0#776941:420:2943:1104:0#643988:35:2943:1104:0#599460:420:2943:1104:0#100160:993:2943:1104:0#776941:420:2943:1104:3
232320,4,1,3846,-1,728879:1279:1578:1111:0
232320,4,1,4172,-1,498823:1279:1578:1111:2#498823:1279:1578:1111:0#498823:1279:1578:1111:2#498823:1279:1578:1111:2
232320,4,1,1099,-1,690941:629:6107:1104:0
232320,4,1,2390,-1,968697:1401:1207:1104:0#968697:1401:1207:1104:3
232320,4,1,1625,-1,238257:1279:6375:1104:0
232320,4,1,1074,-1,985842:629:4326:1104:0#897169:629:4326:1104:3#576086:629:4326:1104:3#871520:629:4326:1104:0#576086:629:4326:1104:0#744190:629:4326:1104:0#671497:629:4326:1104:0#897169:629:4326:1104:0#985842:629:4326:1104:3#220966:629:4326:1104:3#220966:629:4326:1104:0#3124:629:4326:1104:3#871520:629:4326:1104:3#3124:629:4326:1104:0#744190:629:4326:1104:3#576086:629:4326:1104:0
232320,4,1,3647,-1,243632:1130:3019:1104:0#243632:1130:3019:1104:3
232320,4,1,3702,-1,48323:1252:7258:1104:0#48323:1252:7258:1104:3
167040,5,0,1749,-1,630512:649:7355:0531:0#630512:649:7355:0531:0
167040,5,0,1007,-1,669957:1095:5180:0915:0
167040,5,0,4243,-1,736165:1528:2706:0906:0#685356:1528:2706:0906:0#685356:1528:2706:0906:0#685356:1528:2706:0906:0
167040,5,0,939,-1,426736:730:7341:1015:0#800106:730:7341:1015:0#201066:646:7341:1015:0#358937:756:7341:1015:0
167040,5,0,4523,-1,939095:1401:3402:1028:0#675730:1401:3402:1028:0#254520:1401:3402:1028:0#254520:1401:3402:1028:0#166241:1401:3402:1028:0#982152:1401:3402:1028:0#254520:1401:3402:1028:0#600274:1401:3402:1028:0#530879:933:3402:1028:0#600274:1401:3402:1028:0#600274:1401:3402:1028:0#982152:1401:3402:1028:0#530879:933:3402:1028:0#254520:1401:3402:1028:0#675730:1401:3402:1028:2#530879:933:3402:1028:2#254520:1401:3402:1028:2#776793:933:3402:1028:0#166241:1401:3402:1028:0#600274:1401:3402:1028:0#825420:1401:3402:1028:0#530879:933:3402:1028:0#675730:1401:3402:1028:0#254520:1401:3402:1028:0
167040,5,0,1236,-1,819332:1658:1995:0916:0
167040,5,0,671,0,611912:646:404:1111:0#611912:646:404:1111:0#290779:695:404:1111:0#611912:646:404:1111:2
167040,5,0,1955,-1,13757:1553:6547:0915:0
167040,5,0,270,-1,841161:484:397:0531:0
167040,5,0,4633,-1,387757:933:6029:1028:0
167040,5,0,3760,-1,697227:1505:3738:0915:0#499976:1553:3738:0915:0
167040,5,0,444,-1,947980:805:2731:0712:0#651029:1357:2731:0712:0#123481:805:2731:0712:0#651029:1357:2731:0712:0#123481:805:2731:0712:0#776518:805:2731:0712:0#792307:805:2731:0712:0#969249:805:2731:0712:0#947980:805:2731:0712:0
167040,5,0,4252,-1,297769:1183:5920:0514:3
167040,5,0,3297,-1,331745:1553:1781:0915:0
167040,5,0,3274,-1,832525:1604:6326:1028:0
167040,5,0,3955,-1,631714:1271:1422:0810:0
167040,5,0,1127,-1,1045158:1095:6906:0922:0
167040,5,0,1113,-1,575461:1208:7944:0917:0
167040,5,0,3426,-1,132676:1529:404:1111:0
167040,5,0,4175,-1,814387:1553:3391:0915:0
167040,5,0,3552,-1,19991:683:2276:1023:0#477655:1401:2276:1023:0
167040,5,0,1228,-1,939670:1414:7586:1005:0
167040,5,0,192,-1,855143:683:5638:1023:0
167040,5,0,3319,-1,252970:703:8209:0716:0
101760,0,0,4383,-1,495300:11:6858:1003:0
101760,0,0,1789,-1,581322:184:7104:1003:0
101760,0,0,2482,-1,209821:614:7993:0820:3#209821:614:7993:0920:2#209821:614:7993:0920:0#149411:1172:7993:1030:2#149411:1172:7993:1025:3
101760,0,0,1364,-1,668220:267:6326:1014:2#668220:267:6326:1003:2#668220:267:6326:1003:2#668220:267:6326:1004:2#668220:267:6326:1004:2#668220:267:6326:1004:2#668220:267:6326:1004:2#668220:267:6326:1004:0#668220:267:6326:1004:0
101760,0,0,3828,-1,1091459:384:1446:1103:3
101760,0,0,3821,-1,552502:184:6607:0823:0
101760,0,0,3296,-1,497493:662:8297:1005:0
101760,0,0,461,-1,233418:662:1859:0902:0
101760,0,0,2750,-1,1007901:184:6041:0824:0#678805:184:6041:1003:0#374755:184:6041:1003:0#233825:184:6041:1003:0#69991:184:6041:1003:0#884026:184:6041:1003:0#404294:184:6041:1003:0#233825:184:6041:1003:0#404294:184:6041:1003:0#8127:184:6041:1003:0#64332:184:6041:0824:0#678805:184:6041:1003:0#306789:184:6041:0824:0#741043:184:6041:1003:0#404294:184:6041:1005:0#374755:184:6041:1005:0#374755:184:6041:1005:0#404294:184:6041:1005:0#404294:184:6041:1005:0#404294:184:6041:1005:3#884026:184:6041:1005:0#884026:184:6041:1005:0#233825:184:6041:1005:0#404294:184:6041:1005:0#404294:184:6041:1005:0#374755:184:6041:1004:0#233825:184:6041:1004:0#678805:184:6041:1004:0#69991:184:6041:1004:0#233825:184:6041:1004:0#884026:184:6041:1004:0#884026:184:6041:1004:0#825435:184:6041:1004:0#233825:184:6041:1004:0#678805:184:6041:1004:0#678805:184:6041:1004:0#374755:184:6041:1004:0#884026:184:6041:1004:0#884026:184:6041:1004:0#661926:184:6041:1004:0#374755:184:6041:1004:0
101760,0,0,433,-1,158763:267:6379:0905:3
101760,0,0,4521,-1,813098:1604:2951:0523:0
101760,0,0,673,-1,1055040:579:8158:0914:0#1055040:579:8158:0914:2
101760,0,0,4516,-1,558527:612:8052:1019:3
101760,0,0,3004,-1,703845:184:5327:1003:0#79837:184:5327:1005:0#703845:184:5327:1005:0
101760,0,0,456,-1,275095:1389:4237:1104:3#275095:1389:4237:1104:2
101760,0,0,4299,-1,294461:1505:1012:0525:0
101760,0,0,2773,-1,692582:662:4745:1005:0
101760,0,0,3291,-1,1059130:1389:3029:1101:3
101760,0,0,750,-1,830946:962:4044:0917:3
101760,0,0,3698,-1,133125:1577:2104:1106:3
101760,0,0,1144,-1,903340:737:6804:1004:2
101760,0,0,563,-1,869569:1577:6863:0917:0
101760,0,0,4602,-1,620141:184:459:1005:0#32849:184:459:1005:0#32849:184:459:1005:0
101760,0,0,997,-1,190138:1389:7176:0907:3
101760,0,0,1760,0,159342:602:1456:1111:2
101760,0,0,2950,-1,461657:1604:5426:0523:0
101760,0,0,3015,-1,766924:602:4882:0528:2#766924:602:4882:0528:2#766924:602:4882:0528:0#766924:602:4882:0528:0#766924:602:4882:0528:0
101760,0,0,3449,-1,349762:184:7394:1003:0#505054:184:7394:1003:0#56260:184:7394:1003:0#344807:184:7394:1003:0#998692:184:7394:1003:0#56260:184:7394:0825:0#750163:184:7394:0825:0#459890:184:7394:0825:0#331956:184:7394:0825:0#567133:184:7394:1005:0#505054:184:7394:1005:0
101760,0,0,3201,-1,1106521:184:7346:1004:0#911431:184:7346:1004:0
101760,0,0,4993,-1,208012:737:1865:0517:2
101760,0,0,3460,-1,15207:1389:3329:1104:2#15207:1389:3329:1101:2#15207:1389:3329:1101:3
101760,0,0,4545,-1,446430:662:6102:1009:3
101760,0,0,2032,-1,911900:184:4367:1003:0
101760,0,0,3677,-1,575684:821:5434:1105:0#629815:389:5434:1105:0#871242:154:5434:1105:0#838408:662:5434:1105:0#906398:1505:5434:1105:0#17762:662:5434:1105:0#212259:662:5434:1105:3#105576:662:5434:1105:0#686091:662:5434:1105:3#686091:662:5434:1105:0#17762:662:5434:1105:3#17762:662:5434:1105:0#105576:662:5434:1105:2#105576:662:5434:1105:0#951440:389:5434:1105:3#105576:662:5434:1105:0#145281:737:5434:1105:0#212259:662:5434:1105:0#732349:662:5434:1111:2#1015770:662:5434:1107:0#873623:389:5434:1107:3#916213:662:5434:1107:0#1090246:1397:5434:1107:0#732349:662:5434:1107:3#140832:154:5434:1107:3#104963:1553:5434:1107:3#916213:662:5434:1107:0#105576:662:5434:1104:3#686091:662:5434:1107:3#153143:662:5434:1107:0#760172:387:5434:1106:0#660107:662:5434:1106:3#1090246:1397:5434:1106:3#702339:662:5434:1106:0#702339:662:5434:1106:3#1090246:1397:5434:1106:0#916213:662:5434:1106:3#916213:662:5434:1106:0#967493:1397:5434:1106:3#660107:662:5434:1106:0#995075:821:5434:1106:0#608087:267:5434:1105:0
101760,0,0,2968,-1,958446:184:1457:1003:0#938707:184:1457:1005:0
101760,0,0,420,-1,523674:602:4953:1111:3#234870:1213:4953:1101:3#407527:602:4953:1101:3#841599:1213:4953:1101:3
101760,0,0,4781,-1,584579:1112:6621:0902:3
101760,0,0,2051,-1,536250:177:6467:1011:0
101760,0,0,1043,-1,863184:662:7164:0917:3#863184:662:7164:0917:0#186757:662:7164:0917:0#186757:662:7164:0917:3#863184:662:7164:0918:0#251847:662:7164:0918:0#507461:662:7164:0620:0#186757:662:7164:0918:0#599752:662:7164:0918:0#846450:662:7164:0918:0
101760,0,0,1596,-1,341262:11:1174:1009:0#14513:11:1174:1011:0
101760,0,0,3185,-1,319673:184:1521:1005:0#319673:184:1521:1004:0#319673:184:1521:1004:0#319673:184:1521:1004:0
101760,0,0,2024,-1,132245:11:3330:1009:0
298368,4,0,1083,-1,38828:612:414:1102:0
298368,4,0,4135,-1,984959:656:7721:1103:0
298368,4,0,4632,-1,322092:1112:3124:1104:0#322092:1112:3124:1104:0
298368,4,0,1783,-1,377068:962:5041:1111:2
298368,4,0,4086,-1,793103:1095:3226:1102:0
298368,4,0,4766,-1,150674:1208:4360:1002:2
298368,4,0,2981,0,873370:656:8345:1102:0#517671:656:8345:1102:0#873370:656:8345:1102:0#517671:656:8345:1108:0#517671:656:8345:1111:2
298368,4,0,944,-1,855638:1505:7370:1102:0
298368,4,0,4528,-1,788232:1553:7053:1102:0
298368,4,0,2750,-1,581685:184:6041:1102:0
298368,4,0,496,-1,238824:184:7168:1103:0
298368,4,0,2547,-1,656034:821:6769:1111:0#595781:821:6769:1111:2#755765:1438:6769:1111:0#755765:1438:6769:1111:2#359678:821:6769:1111:0#402494:821:6769:1111:0#595781:821:6769:1111:0#755765:1438:6769:1111:0
298368,4,0,3828,-1,45635:1553:1446:1102:0#449724:1553:1446:1102:0#1024030:389:1446:1016:0
298368,4,0,3760,-1,504057:389:3738:0828:0#270400:1142:3738:1102:0#452738:389:3738:1016:0
298368,4,0,3249,-1,359438:844:5619:1009:0
298368,4,0,3536,-1,349470:1142:3481:1102:0#238997:1142:3481:1102:0#282473:1142:3481:1102:0
298368,4,0,3795,-1,839303:1112:3777:1104:0
298368,4,0,4838,-1,608773:1505:8054:1102:0
298368,4,0,2031,-1,221663:883:2446:1104:0
298368,4,0,2066,-1,306936:1112:3183:1104:0
298368,4,0,4390,-1,783351:1112:5223:1104:0
298368,4,0,2367,-1,678347:656:972:1108:0#678347:656:972:1108:0#678347:656:972:1111:2#542553:656:972:1104:0#678347:656:972:1104:0#122251:656:972:1104:0#678347:656:972:1104:0#678347:656:972:1104:0#783657:656:972:1104:0#678347:656:972:1104:0
298368,4,0,4173,-1,470856:530:5376:1102:0
298368,4,0,41,-1,705103:1577:4992:0531:0
298368,4,0,2869,-1,1081295:639:6958:1010:0#1081295:639:6958:1010:2
298368,4,0,3128,-1,3837:1389:8391:0916:0
298368,4,0,2617,-1,900162:737:6483:1102:0
298368,4,0,1993,-1,773523:821:5161:0620:0
298368,4,0,173,-1,639048:656:4509:1104:0
298368,4,0,4002,-1,199009:1112:1501:1104:0
298368,4,0,2210,-1,290154:389:4838:0828:0
298368,4,0,3468,-1,473366:639:3779:1009:0
298368,4,0,1165,-1,675939:389:3446:1108:0#1032764:389:3446:1108:0#911675:1142:3446:1108:0
298368,4,0,4504,-1,239127:1142:6307:1108:0#310691:1142:6307:1108:0#542162:1142:6307:1108:0#136686:1142:6307:1108:0
298368,4,0,3489,-1,810435:184:6133:1104:0#510108:184:6133:1104:0
298368,4,0,437,-1,627744:656:7980:1103:0#474210:1467:7980:1103:0#892433:656:7980:1103:0
298368,4,0,1487,-1,250214:1142:6445:1102:0
298368,4,0,465,-1,606843:389:1797:1016:0
298368,4,0,4567,-1,143975:1271:1455:0620:0#143975:1271:1455:0620:0
298368,4,0,1501,-1,214366:389:2459:0828:0
298368,4,0,1298,-1,394191:1095:4230:1102:0
298368,4,0,4385,-1,253937:1505:2982:1102:0#741679:1505:2982:1102:0
298368,4,0,1844,-1,618920:656:8455:1102:3#841037:656:8455:1102:3#1015439:737:8455:1102:3#882994:737:8455:1102:3#895126:737:8455:1102:3#1062588:737:8455:1102:3#369503:737:8455:1102:3#201210:656:8455:1102:3#512466:737:8455:1102:3#900569:737:8455:1102:3
298368,4,0,66,-1,843827:883:2924:1104:0
298368,4,0,3139,-1,441588:559:549:1111:2#441588:559:549:1111:0
298368,4,0,1102,-1,489996:500:1214:1102:0#445121:500:1214:1102:0#497096:387:1214:1102:0#988791:1095:1214:1102:0#879631:1142:1214:1102:0#497096:387:1214:1104:0
298368,4,0,2418,-1,187026:120:6652:1111:2
298368,4,0,4980,-1,98625:1553:6818:1102:0
298368,4,0,3449,-1,187942:184:7394:1108:0#580859:184:7394:1108:0#190527:184:7394:1111:0#925514:184:7394:1111:0#715677:184:7394:1104:0#313738:184:7394:1104:0
298368,4,0,3185,-1,257993:184:1521:1103:0
298368,4,0,3955,-1,631714:1271:1422:0620:0
298368,4,0,3749,-1,908224:1329:1573:1102:0#650643:1329:1573:1102:0#141567:1329:1573:1102:0
298368,4,0,3761,-1,129360:951:2118:0527:0
298368,4,0,4881,-1,1068207:552:3549:0912:0
298368,4,0,534,-1,227443:184:6889:1102:0#250062:184:6889:1102:0
298368,4,0,1563,-1,945659:1505:4669:1103:0#63320:1505:4669:1102:0#244887:1505:4669:1102:0#945659:1505:4669:1102:0
298368,4,0,3677,-1,903312:1095:5434:1102:0
298368,4,0,2424,-1,656693:1112:2413:1104:0
298368,4,0,4475,-1,165123:1553:3174:1102:0
298368,4,0,1663,-1,1079147:389:4874:0828:0
298368,4,0,606,-1,288576:1142:376:1108:0
298368,4,0,4344,-1,907167:302:7769:1102:0
298368,4,0,4057,-1,545045:643:7843:1111:0#545045:643:7843:1111:0#700398:643:7843:1111:0#356018:643:7843:1111:0#356018:643:7843:1111:0
298368,4,0,2223,-1,733254:1208:3273:1010:0
298368,4,0,3213,-1,270278:389:2651:1016:0#415077:389:2651:1016:0#325632:389:2651:1016:0
298368,4,0,4522,-1,843380:1095:4977:1102:0
298368,4,0,1708,-1,49881:1112:2970:1104:0
298368,4,0,3773,-1,980005:656:3718:0930:0#920197:656:3718:0930:0
298368,4,0,4802,-1,214753:1553:988:1102:0#144081:1095:988:1102:0
298368,4,0,2506,-1,808026:229:7240:0710:0
298368,4,0,742,-1,679903:1142:1016:1108:0
298368,4,0,3878,-1,1029093:1142:5978:1108:0#558975:1142:5978:1108:0#558975:1142:5978:1108:0
298368,4,0,2856,-1,332376:737:1228:1102:0
298368,4,0,63,-1,73456:389:2509:0928:0
298368,4,0,3906,-1,315990:1577:6268:0531:0
298368,4,0,2387,-1,801820:1095:6040:1102:0
298368,4,0,2149,-1,1012885:1142:3826:1108:0
298368,4,0,1393,-1,214590:748:4705:1102:0
298368,4,0,2903,-1,1024996:1142:4887:1108:0
36480,6,1,3213,-1,496261:389:2651:1101:0
36480,6,1,231,-1,678722:4:6065:1103:0#1111270:69:6065:1103:0
36480,6,1,3836,-1,298366:117:6170:1111:0#298366:117:6170:1111:2#298366:117:6170:1111:0#298366:117:6170:1111:0#298366:117:6170:1111:0
36480,6,1,4730,0,1074504:117:6170:1111:2#1074504:117:6170:1111:0#1074504:117:6170:1111:0
36480,6,1,3932,-1,931112:1553:2793:1111:0
36480,6,1,1760,-1,801802:602:2197:0914:2#801802:602:2197:0914:0#1040135:1213:2197:0914:0#713353:602:2197:1111:0#1099843:602:2197:1111:0#147751:602:2197:1111:0#362723:602:2197:1111:0#951557:602:2197:1111:0#647562:602:2197:1111:0#293882:602:2197:1111:0#923526:602:2197:1111:2#923526:602:2197:1111:0#1030870:602:2197:1111:0#923526:602:2197:1111:0#923526:602:2197:1111:0#1030870:602:2197:1111:0#951557:602:2197:1111:0#369897:602:2197:1111:0#923526:602:2197:1111:0#362723:602:2197:1111:0#929429:602:2197:1111:0#689936:602:2197:1111:0#528905:602:2197:1111:0#923526:602:2197:1111:0#923526:602:2197:1111:0#681926:602:2197:1111:0#389374:602:2197:1008:0
36480,6,1,2278,-1,659231:962:6257:0620:0#659231:962:6257:0620:2#208565:1147:6257:0604:0#243343:1147:6257:0604:2#243343:1147:6257:0604:0#208565:1147:6257:0604:0#732875:614:6257:0604:0#208565:1147:6257:0604:0#450478:614:6257:0604:0
36480,6,1,3368,-1,912037:1603:5603:1007:0#370979:1603:5603:1007:0
36480,6,1,1961,-1,80276:1147:2394:0604:0
36480,6,1,4509,-1,1021556:1142:4365:1030:0#153451:1142:4365:1030:0#335026:389:4365:1030:0#722242:389:4365:1030:0
36480,6,1,3006,-1,495313:1603:1954:1007:0
36480,6,1,2385,-1,162276:614:5795:1111:0#1059899:614:5795:1111:0
299136,0,0,2935,0,526229:1188:6750:1111:0#526229:1188:6750:1111:2#526229:1188:6750:1109:3#526229:1188:6750:1109:0#526229:1188:6750:1109:0
299136,0,0,4062,-1,170255:612:3046:1029:0
299136,0,0,1052,-1,837959:737:4781:1007:0#777950:737:4781:1007:0
299136,0,0,4545,-1,336821:662:6102:1010:0
299136,0,0,770,-1,757277:612:3354:1029:0#757277:612:3354:1029:0#757277:612:3354:1029:3
299136,0,0,3339,-1,349852:352:7984:1006:0#373566:352:7526:1006:0
299136,0,0,4879,-1,66979:662:6612:1010:0
299136,0,0,4683,-1,665722:1095:7123:0908:0#665722:1095:7123:0908:3
299136,0,0,875,-1,253408:737:773:0523:0#253408:737:773:0523:3
299136,0,0,732,-1,178608:656:3041:1007:0#178608:656:3041:1007:0
299136,0,0,2958,-1,719673:662:6444:0605:0
299136,0,0,4044,-1,667301:154:82:0908:0
299136,0,0,2091,-1,220998:834:6740:0827:0
299136,0,0,3442,-1,994350:737:19:0921:3#994350:737:19:0921:0#173689:737:19:1007:0#173689:737:19:1007:0#173689:737:19:1007:2#173689:737:19:1007:0#744219:737:19:1007:0#744219:737:19:1007:3#173689:737:19:1007:0#173689:737:19:1007:0#173689:737:19:1007:3#173689:737:19:1007:0
299136,0,0,2168,-1,701811:389:5527:1108:0#869838:662:5527:1010:0#368831:389:5527:1108:0
299136,0,0,2333,-1,897003:662:3950:1010:0
299136,0,0,3887,-1,774465:1142:48:1109:0#774465:1142:48:1109:0
299136,0,0,906,-1,195651:662:6053:0908:0#195651:662:6053:0908:3#195651:662:6053:0908:0#195651:662:6053:0908:0#195651:662:6053:0909:0#1072810:662:6053:0909:0#199534:662:6053:0909:0
299136,0,0,3349,-1,724290:662:3358:1010:0#1051701:662:3358:1010:3#1051701:662:3358:1010:0#1051701:662:3358:1010:0
299136,0,0,3139,-1,166235:601:549:1111:0#166235:601:549:1108:3
299136,0,0,4959,-1,997127:737:5849:1006:0#997127:737:5849:1006:3#997127:737:5849:1006:0
299136,0,0,1240,-1,184736:154:1260:0908:0#184736:154:1260:0908:0#184736:154:1260:0908:3#184736:154:1260:0908:0
299136,0,0,3970,-1,477957:662:125:1012:0
299136,0,0,2099,-1,964601:555:5558:1111:0#719581:962:5558:0911:2#719581:962:5558:0911:0#719581:962:5558:0911:0#719581:962:5558:0911:0#719581:962:5558:0911:3#964601:555:5558:1111:2#964601:555:5558:1022:0#964601:555:5558:1022:3#964601:555:5558:1022:0#964601:555:5558:1022:0#964601:555:5558:1022:0#964601:555:5558:1108:0
299136,0,0,4941,-1,655313:656:6233:1007:0
299136,0,0,461,-1,483447:662:1859:1012:0#455936:662:1859:1012:0#455936:662:1859:1012:0#455936:662:1859:1012:3#455936:662:1859:1012:0#455936:662:1859:1012:0#483447:662:1859:1012:3#483447:662:1859:1010:0#233418:662:1859:0909:0
299136,0,0,1742,-1,962700:464:7885:1111:0#962700:464:7885:1111:3
299136,0,0,331,-1,726421:1142:4094:1030:0
37248,3,1,974,-1,776582:1095:3738:0703:0#26435:1553:3738:1104:0
37248,3,1,3760,-1,927271:1505:3738:0724:0#888387:1604:3738:0724:0#54546:1604:3738:0724:0#268268:1577:3738:0724:0#351273:992:3738:1111:2#290893:1142:3738:1111:0#351273:992:3738:1111:0#351273:992:3738:1111:0#351273:992:3738:1111:0#902380:662:3738:0724:0#1098279:1397:3738:0724:0#591332:1389:3738:0724:0#785851:1389:3738:0724:0#632107:662:3738:0724:0#461480:662:3738:0724:0#68555:662:3738:0724:0#299456:992:3738:0724:0#1026886:662:3738:0724:0#526812:662:3738:0724:0#519110:1397:3738:0724:0#574295:1397:3738:0724:0#388059:662:3738:0724:0#1047429:662:3738:0724:0
37248,3,1,3511,-1,1061510:1553:4254:1111:0
37248,3,1,1796,-1,192164:300:1246:1104:0
37248,3,1,643,-1,217375:1397:968:0703:0#875368:1591:968:0703:0#947637:1397:968:0703:0#60531:1604:968:0703:0#845048:1397:968:0703:0#1107187:1095:968:0703:0#393446:821:968:0703:0#947637:1397:968:0703:0#366498:662:968:0724:0#81392:1397:968:0703:0#366498:662:968:0703:0#1068472:1397:968:0703:0#898048:1397:968:0703:0
37248,3,1,2465,-1,1038867:1438:4505:1111:0
37248,3,1,2603,-1,583898:992:7030:1104:0#952150:992:7030:1104:0
37248,3,1,951,-1,796590:992:4636:1104:0
37248,3,1,1245,-1,89231:656:321:1101:0#318057:656:321:1101:0
37248,3,1,2568,-1,711073:656:2921:1101:0
37248,3,1,3623,-1,89885:992:2206:1022:0
37248,3,1,2615,0,359800:766:3172:1101:0#359800:766:3172:1111:2#359800:766:3172:1103:0
37248,3,1,606,-1,260090:1095:376:1103:0#653397:387:376:1103:0#50253:1553:376:1103:0#673593:662:376:1103:0#579602:662:376:1103:0#766105:389:376:1103:0#1091892:389:376:1103:0
37248,3,1,172,-1,985506:154:7783:1101:0#937997:389:7783:1104:0
37248,3,1,848,-1,801687:1429:1221:1104:0
37248,3,1,4173,-1,487236:389:5376:1103:0
37248,3,1,4320,-1,569853:997:2830:1027:0
37248,3,1,3659,-1,438726:1591:3103:0703:0
37248,3,1,3661,-1,262291:962:1508:0703:0
37248,3,1,3248,-1,33537:612:4700:1104:0#382312:389:4700:1104:0
37248,3,1,863,-1,174030:656:3091:1002:0#371131:656:6750:1002:0
37248,3,1,1885,-1,160695:1095:6560:0724:0#940925:1095:6560:0724:0
37248,3,1,3670,-1,1066877:596:1232:1028:0#1066877:596:1232:1024:0#1066877:596:1232:1024:2
37248,3,1,331,-1,591770:1238:4094:0724:0
37248,3,1,478,-1,479676:992:4668:1111:0
37248,3,1,4044,-1,617878:389:82:1103:0
37248,3,1,1503,-1,225941:1349:3650:0531:0
37248,3,1,1580,-1,87201:997:8112:1027:0
37248,3,1,598,-1,123659:1188:8351:0617:0
37248,3,1,1340,-1,75452:662:1981:0724:0#206434:662:1981:0724:0#1004756:662:1981:0724:0#2442:1095:1981:0724:0#206434:662:1981:0724:0#41999:1397:1981:0724:0#1004756:662:1981:0724:0#75452:662:1981:0724:0#1004756:662:1981:0724:0#1004756:662:1981:0724:0#1004756:662:1981:0724:0#206434:662:1981:0724:0#490948:662:1981:0724:0
37248,3,1,2047,-1,907538:1577:1901:0822:0#1096129:1505:1901:0822:0
37248,3,1,444,-1,651029:1357:2731:0709:0
37248,3,1,416,-1,377050:1238:4014:0709:0#274748:1604:4014:0709:0
37248,3,1,3927,-1,636279:992:1710:1104:0
37248,3,1,3689,-1,700135:997:527:1101:0#672888:997:527:1027:0#689484:997:527:1027:0#446610:992:527:1027:0#700135:997:527:1027:0#446610:992:527:1027:0
37248,3,1,1645,-1,978802:1450:3376:1104:0
37248,3,1,3578,-1,363972:656:3091:1111:0#477777:656:3091:1111:0
103296,6,0,2371,-1,61518:1118:6065:0921:0#61518:1118:6065:0921:0
103296,6,0,4847,-1,54018:662:4276:1103:3#54018:662:4276:1103:0
103296,6,0,3409,-1,729209:1467:5163:1020:0
103296,6,0,2765,-1,784043:247:7218:1111:0#756461:120:7218:1111:0#1026074:962:7218:1111:0
103296,6,0,2968,-1,70126:184:1457:0814:0
103296,6,0,4235,-1,33167:184:5780:1103:0#361471:184:5780:1103:0
103296,6,0,166,-1,330320:184:849:0530:0
103296,6,0,1163,-1,200572:664:7629:1023:0
103296,6,0,729,-1,461716:229:5313:1022:0#461716:229:5313:1022:2#388769:1034:5313:1022:2#388769:1034:5313:1018:3#461716:229:5313:1024:0#388769:1034:5313:1024:0
103296,6,0,4602,-1,724318:184:459:0921:0#795564:184:459:0616:0
103296,6,0,1060,-1,857258:555:6187:1023:0
103296,6,0,4945,-1,105649:177:7069:1002:0
103296,6,0,2542,-1,1030174:1397:1685:1103:0
103296,6,0,2031,-1,783252:1469:2738:0921:0#717309:883:2446:0921:0#717309:883:2446:0922:0#717309:883:2446:0922:2#151150:883:2446:0922:0#717309:883:2446:0922:0#717309:883:2446:0924:0
103296,6,0,1489,-1,449003:883:666:0922:0#449003:883:666:0922:0#449003:883:666:0922:0
103296,6,0,4919,-1,428339:614:5795:1111:0
103296,6,0,1469,-1,1004098:883:2446:0922:0
103296,6,0,1180,-1,328546:177:7069:1002:3
103296,6,0,1066,-1,266912:639:5252:0520:0
103296,6,0,2032,-1,276764:184:4367:0530:0
103296,6,0,968,-1,210410:1505:5600:1030:0
103296,6,0,3625,-1,789501:320:1623:1022:0
103296,6,0,34,-1,871878:555:813:1018:0
103296,6,0,3821,-1,1069822:500:6607:1018:0#1069822:500:6607:1018:0
103296,6,0,1173,-1,1093107:962:4231:1111:0
103296,6,0,1474,-1,427828:614:7052:0714:2#854562:614:7052:0714:0#222558:119:7052:0714:2#733851:120:7052:0714:0#733851:120:7052:0714:2#450841:1606:7052:0714:0#450841:1606:7052:0714:0#427828:614:7052:0714:0#854562:614:7052:0714:0#222558:119:7052:0714:0#854562:614:7052:0714:0#854562:614:7052:0714:2#222558:119:7052:0716:0#427828:614:7052:0910:2#450841:1606:7052:0814:0#427828:614:7052:0911:0
103296,6,0,2482,0,149411:1172:7993:1029:3#909445:1580:7993:1111:0#1087008:247:7993:1111:0#439125:664:7993:1111:0#209821:614:7993:1111:2#909445:1580:7993:1111:2#678318:1147:7993:1111:0#909445:1580:7993:1111:0#209821:614:7993:1111:0#909445:1580:7993:1111:0#209821:614:7993:1111:0#909445:1580:7993:1111:0
103296,6,0,1480,-1,559040:177:7069:1002:0#559040:177:7069:1002:3#2516:177:7069:1002:3#822441:177:7069:0827:3
299904,6,1,3941,-1,918381:1047:4777:0729:0
299904,6,1,2560,-1,673647:946:2116:1111:0
299904,6,1,523,-1,363879:464:3312:0618:0
299904,6,1,184,-1,783997:1349:1360:1029:0#783997:1349:1360:1016:0#94609:1349:1360:1016:0
299904,6,1,2235,-1,798375:821:744:0820:0
299904,6,1,2011,-1,50653:692:1287:0728:0
299904,6,1,2781,-1,140069:1467:3305:1003:0
299904,6,1,4580,-1,874373:699:6916:0911:0
299904,6,1,4615,-1,261763:713:1973:0819:0
299904,6,1,2987,-1,256423:464:1779:0903:0
299904,6,1,4317,-1,123850:1047:6695:0729:0
